,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
114,355271000,2021-03-06 01:57:49.500,33.67795733333333,-118.1232161,0.2,168.9,265.0,GRACE 1,IMO9116412,3EYE2,80.0,1.0,330.0,58.0,20.6,73.0,A
115,367414180,2021-03-06 01:57:49.500,33.71306,-118.05640461794019,0.0,234.3,511.0,VALKYRIE,,WDE9156,37.0,,,,,,B
116,338035036,2021-03-06 01:57:49.500,33.728668837209305,-118.0726288372093,0.0,0.0,511.0,BOUNTY,,,37.0,,10.0,3.0,,,B
117,338388274,2021-03-06 01:57:49.500,33.71931,-118.2776155,0.0,111.0,511.0,THE ESSIE,IMO0000000,,37.0,,12.0,3.0,,,B
118,354212000,2021-03-06 01:57:49.500,33.7053968,-118.20409,0.0,299.9,265.0,NYK METEOR,IMO9337638,3ENA9,70.0,1.0,294.0,32.0,13.5,,A
119,338321364,2021-03-06 01:57:49.500,33.72705,-118.0761308858951,0.0,286.6,511.0,BONNY BANKS,IMO0000000,,37.0,,15.0,4.0,,,B
120,338097886,2021-03-06 01:57:49.500,33.71911,-118.27831,0.1,248.3,511.0,BANDIT,,,37.0,,15.0,4.0,,,B
121,123456789,2021-03-06 01:57:49.500,33.73166819397993,-118.0104466555184,0.0,0.0,511.0,M/Y QUINTESSA,IMO0000000,QUINTES,37.0,5.0,0.0,0.0,10.1,70.0,A
122,367574860,2021-03-06 01:57:49.500,33.72673,-118.0649602826087,0.0,239.1,511.0,WHITE SHARK,,WDG8183,37.0,,14.0,,,,B
123,219210000,2021-03-06 01:57:49.500,33.732488614357266,-118.2465414858097,0.0,241.5,71.0,,,,,5.0,,,,,A
124,368119780,2021-03-06 01:57:49.500,33.72191420529801,-118.27780579470199,0.0,360.0,221.0,KEELDRAGGER,IMO0000000,WDL3250,36.0,,12.0,4.0,,,B
125,205784000,2021-03-06 01:57:49.500,33.685115833333334,-118.20120416666667,0.2,271.6,271.0,HOBBY HUNTER,IMO9440825,ONKF,74.0,1.0,262.0,32.0,12.0,74.0,A
126,338322293,2021-03-06 01:57:49.500,33.72714,-118.07533973260868,0.0,360.0,511.0,SEAS THE DAY,IMO0000000,,37.0,,12.0,4.0,,,B
127,338310725,2021-03-06 01:57:49.500,33.71963,-118.27672174496644,0.0,59.5,511.0,WAHOO,IMO0000000,WDD8948,37.0,,11.0,4.0,,,B
128,311000801,2021-03-06 01:57:49.500,33.72458,-118.27589708333333,0.0,226.7,164.0,,,,,5.0,,,,,A
129,367033480,2021-03-06 01:57:49.500,33.73809849498328,-118.26609575250836,0.0,109.8,511.0,CRYSTAL SEA,IMO0000000,WDC4959,30.0,,20.0,6.0,,,B
130,338325903,2021-03-06 01:57:49.500,33.72604,-118.07616395973156,0.0,360.0,511.0,T'S TIME,IMO0000000,,37.0,,18.0,6.0,,,B
131,338351509,2021-03-06 01:57:49.500,33.72106,-118.28031,0.0,327.3,511.0,AMALTHEA,IMO0000000,,37.0,,14.0,5.0,,,B
132,566958000,2021-03-06 01:57:49.500,33.686869200000004,-118.1421185,0.2,352.6,289.0,,,,,1.0,,,,,A
133,367599960,2021-03-06 01:57:49.500,33.72067608695652,-118.27817,0.0,69.7,511.0,THE REAGAN YEARS,,WDH2666,37.0,,14.0,4.0,,,B
134,369725000,2021-03-06 01:57:49.500,33.73313762541807,-118.27635237458193,0.0,360.0,511.0,IRVING JOHNSON,,WDB3153,90.0,5.0,22.0,6.0,,,A
135,338207261,2021-03-06 01:57:49.500,33.72883617449664,-118.07257,0.0,360.0,511.0,TRUE GRIT,IMO0000000,,37.0,,13.0,5.0,,,B
136,236728000,2021-03-06 01:57:49.500,33.68684253333333,-118.13076253333334,0.1,185.0,270.0,,,,,1.0,,,,,A
137,366951730,2021-03-06 01:57:49.500,33.73282293333334,-118.0952006,0.0,203.5,48.0,JEFFREY M,,WSX6846,31.0,5.0,23.0,6.0,,52.0,A
138,338391906,2021-03-06 01:57:49.500,33.71228954782609,-118.05418,0.0,360.0,511.0,NO OFF BUTTON,IMO0000000,,37.0,,0.0,0.0,,,B
139,477148100,2021-03-06 01:57:49.500,33.697853,-118.121768,0.0,100.2,266.0,,,,,1.0,,,,,A
140,338396669,2021-03-06 01:57:49.500,33.71957977391305,-118.28160909565217,0.0,65.5,511.0,ALTHEA,IMO0000000,,37.0,,10.0,4.0,,,B
141,232018901,2021-03-06 01:57:49.500,33.726985066666664,-118.25968733333333,0.0,186.7,21.0,,,,,5.0,,,,,A
