,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
1214,366745470,2021-03-06 01:57:52,33.75838,-118.18389,0.0,360.0,511.0,RESCUE BOAT 128,IMO0000000,,37.0,,8.0,4.0,,,B
1215,367422280,2021-03-06 01:57:53,33.7485,-118.11399,0.0,289.6,511.0,OZZY,,WDE9867,37.0,,16.0,5.0,,,B
1216,366806940,2021-03-06 01:57:53,33.73305,-118.09485,0.0,264.1,511.0,VALHALLA,,WDA4208,90.0,3.0,77.0,23.0,,0.0,A
1217,367689990,2021-03-06 01:57:54,33.73423,-118.27729,0.0,289.6,511.0,HARBOR KING,,WDI3598,60.0,0.0,18.0,7.0,,60.0,A
1218,367044560,2021-03-06 01:57:54,33.72155,-118.27133,0.1,307.8,511.0,PHINEAS BANNING,,WCT8646,,15.0,15.0,4.0,,,A
1219,368078070,2021-03-06 01:57:54,33.48161,-118.02045,10.3,47.7,511.0,THUNDERBIRD,IMO0000000,WDK6786,30.0,,23.0,6.0,,,B
1220,367199310,2021-03-06 01:57:56,33.34459,-118.32214,0.0,287.6,511.0,CATALINA JET,IMO8994142,WDD8449,60.0,15.0,43.0,11.0,1.6,40.0,A
1221,229979000,2021-03-06 01:57:56,33.68567,-118.18539,8.1,348.5,345.0,SANTA BETTINA,IMO9338084,9HA3768,70.0,0.0,222.0,30.0,12.0,70.0,A
1222,367506190,2021-03-06 01:57:57,33.72427,-118.2815,0.0,230.5,511.0,THALASSA,,WDF9539,37.0,,15.0,,,,B
1223,431552000,2021-03-06 01:57:57,33.66559,-118.10984,0.1,210.3,266.0,,,,,1.0,,,,,A
1224,338393312,2021-03-06 01:57:57,33.72742,-118.07469,0.0,360.0,511.0,PADDYWAGON,IMO0000000,,30.0,,0.0,0.0,,,B
1225,367733880,2021-03-06 01:57:58,33.72367,-118.07129,0.0,360.0,511.0,HIGH PRYORITY,,WDI7956,37.0,0.0,,,,,A
1226,311827000,2021-03-06 01:58:00,33.72932,-118.14717,0.1,317.3,253.0,NORWEGIAN JEWEL,IMO9304045,C6TX6,60.0,1.0,294.0,37.0,8.3,,A
1227,367401030,2021-03-06 01:58:01,33.73983,-118.27817,0.0,29.1,7.0,DELTA BILLIE,IMO9562207,WDE8059,31.0,0.0,30.0,12.0,,31.0,A
1228,368159190,2021-03-06 01:58:02,33.70304,-118.18018,19.9,346.7,348.0,,,,,15.0,,,,,A
1229,366978720,2021-03-06 01:58:02,33.72959,-118.26242,0.8,289.7,24.0,MILLENNIUM FALCON,IMO9219575,WCZ8082,31.0,0.0,32.0,11.0,4.9,,A
1230,367618150,2021-03-06 01:58:02,33.72286,-118.28304,0.1,360.0,511.0,UTOPIAS,,WDH4477,37.0,,12.0,3.0,,,B
1231,367133910,2021-03-06 01:58:02,33.76552,-118.25553,0.0,214.3,511.0,BETHEL F GIFFORD,,WS9087,90.0,0.0,22.0,7.0,,,A
1232,368011010,2021-03-06 01:58:03,33.7191,-118.27958,0.0,126.1,511.0,HATTENUFF,IMO0000000,WDJ7882,37.0,,15.0,5.0,,,B
1233,354804000,2021-03-06 01:58:03,33.76322,-118.24795,0.0,169.0,67.0,KOA MARU,IMO9114634,3FWF4,80.0,5.0,92.0,13.0,5.5,,A
1234,366755010,2021-03-06 01:58:03,33.7403,-118.27815,0.0,290.6,184.0,MASTER,IMO9188532,WCY6528,31.0,0.0,32.0,10.0,6.8,52.0,A
1235,367681720,2021-03-06 01:58:03,33.76418,-118.24475,0.0,19.1,511.0,CATALINA DUKE,IMO8986133,WDI2784,60.0,0.0,24.0,7.0,,,A
