,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
56,235113771,2021-12-20 13:52:57.500,33.75625,-118.27413,0.0,262.9,154.0,BRITISH ENGINEER,IMO9724702,2IYH4,67.0,5.0,183.0,32.0,8.7,89.0,A,2144,1567
57,338118674,2021-12-20 13:52:57.500,33.72623127272728,-118.26905872727272,0.1,285.3,511.0,BAYWATCH 19,,WZB9310,90.0,15.0,,,,0.0,A,2200,1901
58,367133250,2021-12-20 13:52:57.500,33.60946,-117.8882811960133,0.0,360.0,511.0,CASA MARE,IMO0000000,WDD3569,37.0,,22.0,5.0,,,B,6439,3201
59,366892000,2021-12-20 13:52:57.500,33.737036153846155,-118.20764903846154,3.2,42.2,51.0,JAMIE ANN,,WDL5109,52.0,0.0,31.0,12.0,5.7,52.0,A,2884,1781
60,367709320,2021-12-20 13:52:57.500,33.72140883333333,-118.28042,0.5,12.4,511.0,QIQI,,WDI5509,37.0,,15.0,,,,B,2074,1955
61,338368009,2021-12-20 13:52:57.500,33.845850969899665,-118.39611096989968,0.0,360.0,511.0,DISAPPEARANCE,IMO0000000,,37.0,,24.0,6.0,,,B,786,569
62,355263000,2021-12-20 13:52:57.500,33.683181926605506,-118.17651064220183,10.1,350.6,350.0,CARNIVAL VICTORY,IMO9172648,3FFL8,60.0,0.0,272.0,35.0,8.3,60.0,A,3230,2380
63,368223140,2021-12-20 13:52:57.500,33.61143800000001,-117.923499,0.0,274.3,511.0,DULCINEA,IMO0000000,WDM6206,37.0,,38.0,0.0,,,B,6047,3179
64,338335196,2021-12-20 13:52:57.500,33.75910899665551,-118.18789899665552,0.0,261.5,511.0,LAST DANCE,IMO0000000,,37.0,,0.0,0.0,,,B,3104,1535
65,367495080,2021-12-20 13:52:57.500,33.71756100166945,-118.27892350584308,0.0,0.0,511.0,NOTORIOUS,,WDF8459,37.0,,15.0,3.0,,,B,2090,1997
66,351571000,2021-12-20 13:52:57.500,33.746050000000004,-118.271731,0.0,206.0,207.0,EVER FOREVER,IMO9850575,H3WC,71.0,5.0,334.0,48.0,12.5,71.0,A,2170,1680
67,477220200,2021-12-20 13:52:57.500,33.640215,-118.237,10.2,261.5,265.0,OOCL BANGKOK,IMO9627978,VRME6,70.0,0.0,366.0,48.0,10.3,70.0,A,2557,2858
68,636015629,2021-12-20 13:52:57.500,33.712409733110924,-118.20978793994996,0.1,262.9,24.0,WARNOW VENUS,IMO9594509,D5BY2,70.0,1.0,179.0,28.0,10.8,70.0,A,2860,2055
69,338394366,2021-12-20 13:52:57.500,33.6136904620462,-117.92293,0.0,15.1,511.0,GHOSTRIDER,IMO0000000,,37.0,,15.0,3.0,,,B,6053,3154
