,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
82,338218673,2021-09-27 13:52:58.500,33.61820545150501,-117.92193,0.0,194.7,511.0,BOUNTY,,,37.0,,,,,,B,6065,3104
83,338227000,2021-09-27 13:52:58.500,33.77466079999999,-118.2154876,0.0,44.4,64.0,OHIO,IMO9704776,WOHN,80.0,5.0,183.0,32.0,13.0,80.0,A,2797,1362
84,338316979,2021-09-27 13:52:58.500,33.74867545,-118.1140009,0.0,360.0,511.0,CZEH MATE,IMO0000000,,37.0,,0.0,0.0,,,B,3927,1652
85,367602170,2021-09-27 13:52:58.500,33.75182,-118.11914,0.0,115.7,511.0,DRAGON FLY,,WDH2881,37.0,,13.0,,,,B,3869,1617
86,367642530,2021-09-27 13:52:58.500,33.72870391891892,-118.2584977027027,0.0,57.3,149.0,BO BRUSCO,IMO9772917,WDH6880,31.0,0.0,23.0,8.0,,31.0,A,2318,1874
87,367770240,2021-09-27 13:52:58.500,33.6182157807309,-117.92202,0.0,153.2,511.0,CLAUDE-II,,WDJ3674,36.0,,,,,,B,6064,3104
88,338228367,2021-09-27 13:52:58.500,33.71757913333334,-118.27774653333331,0.1,272.3,511.0,MY REVENGE,IMO0000000,,37.0,,19.0,7.0,,,B,2104,1998
89,255806028,2021-09-27 13:52:58.500,33.74362257425743,-118.19414828382838,0.0,98.2,90.0,MSC SHREYA B,IMO9778105,CQIP3,71.0,5.0,330.0,48.0,14.6,71.0,A,3034,1708
90,368200240,2021-09-27 13:52:58.500,33.72371372093023,-118.28078720930232,2.3,360.0,511.0,PACIFIC MOON,IMO0000000,WDM3761,34.0,,16.0,6.0,,,B,2070,1930
91,367004260,2021-09-27 13:52:58.500,33.76733086956522,-118.21724130434782,0.0,249.6,511.0,CABRILLO,,WBU7354,60.0,0.0,18.0,7.0,,52.0,A,2777,1444
92,338425955,2021-09-27 13:52:58.500,33.76363937139562,-118.2569606286044,0.0,360.0,132.0,CAPTAIN JACK,IMO0000000,,34.0,,0.0,0.0,,,B,2335,1485
93,636014128,2021-09-27 13:52:58.500,33.728930866666666,-118.1553913,0.1,247.3,256.0,SALAMINA,IMO9382968,A8RM7,80.0,1.0,227.0,32.0,14.3,80.0,A,3466,1871
94,338164079,2021-09-27 13:52:58.500,33.61114920265781,-117.9235592026578,0.0,61.6,511.0,KNOT WORK,,,37.0,,23.0,,,,B,6046,3183
95,636015950,2021-09-27 13:52:58.500,33.6296753820598,-118.05736744186044,0.3,50.8,156.0,HYUNDAI PARAMOUNT,IMO9625542,D5DQ8,79.0,1.0,255.0,38.0,13.3,79.0,A,4557,2976
96,368117610,2021-09-27 13:52:58.500,33.75842086378738,-118.18467086378736,0.0,360.0,511.0,FRENCH KISSING LIFE,IMO0000000,WDL3018,37.0,,0.0,0.0,,,B,3140,1543
97,414366000,2021-09-27 13:52:58.500,33.51147,-118.45975981818182,0.2,85.5,330.0,REN JIAN 27,IMO9484510,BQQT,70.0,0.0,260.0,32.0,10.8,70.0,A,78,4292
98,354212000,2021-09-27 13:52:58.500,33.44091,-117.98617762376236,0.1,91.2,249.0,NYK METEOR,IMO9337638,3ENA9,70.0,0.0,294.0,32.0,13.5,70.0,A,5349,5078
99,338118674,2021-09-27 13:52:58.500,33.72895243243243,-118.27395297297296,0.6,48.8,511.0,BAYWATCH 19,,WZB9310,90.0,15.0,,,,0.0,A,2146,1871
100,368192980,2021-09-27 13:52:58.500,33.74676135135135,-118.19889135135136,0.0,360.0,511.0,PATTY D,,WDM2964,0.0,3.0,11.0,6.0,0.0,0.0,A,2982,1673
101,338100018,2021-09-27 13:52:58.500,33.84864925081433,-118.39939074918568,0.0,68.2,263.0,MARE'ZIA,,,37.0,,12.0,3.0,,,B,750,539
102,367642570,2021-09-27 13:52:58.500,33.73680154882155,-118.27047922558924,0.0,220.1,511.0,ALICE ANNE,,WDH6886,30.0,,,,,,B,2185,1784
103,338110000,2021-09-27 13:52:58.500,33.76013,-118.2677207070707,0.0,8.1,198.0,LOUISIANA,IMO9704790,WLOZ,80.0,5.0,183.0,32.0,9.7,80.0,A,2215,1524
104,367661930,2021-09-27 13:52:58.500,33.729609602649006,-118.27542,0.1,38.5,126.0,MICHELLE SLOAN,IMO9747819,WDH8832,31.0,0.0,24.0,,,52.0,A,2130,1864
105,235102679,2021-09-27 13:52:58.500,33.49973733944954,-118.32463302752294,9.7,308.7,310.0,EVER LISSOME,IMO9629079,2HDG3,70.0,0.0,334.0,45.0,14.2,74.0,A,1582,4423
106,366998830,2021-09-27 13:52:58.500,33.73095013513513,-118.26138,0.0,289.7,511.0,ROYAL MELBOURNE,,WDC2865,31.0,12.0,23.0,7.0,,52.0,A,2286,1849
107,367678850,2021-09-27 13:52:58.500,33.76438972477064,-118.24610871559634,5.5,250.8,251.0,LELA FRANCO,IMO9747821,WDI2504,31.0,0.0,24.0,,,99.0,A,2456,1477
108,563048400,2021-09-27 13:52:58.500,33.75749916943522,-118.25996501661128,0.0,142.0,38.0,ONE OLYMPUS,IMO9312987,9VPQ7,70.0,5.0,335.0,44.0,13.2,70.0,A,2302,1553
109,338185756,2021-09-27 13:52:58.500,33.71596,-118.06272,0.0,172.9,511.0,HATTITUDE,,,37.0,,13.0,,,,B,4497,2016
110,355321000,2021-09-27 13:52:58.500,33.42932946308725,-118.30524932885906,0.3,139.0,10.0,CABO FROWARD,IMO9311359,3FBX5,80.0,0.0,228.0,32.0,12.2,80.0,A,1798,5207
111,366755010,2021-09-27 13:52:58.500,33.73144724770643,-118.25477963302752,6.1,70.8,68.0,MASTER,IMO9188532,WCY6528,31.0,0.0,32.0,10.0,6.8,52.0,A,2359,1843
112,338391781,2021-09-27 13:52:58.500,33.75210536666667,-118.11027231666668,0.0,360.0,511.0,FUNICULAR,IMO0000000,,36.0,,12.0,4.0,,,B,3968,1613
113,338053214,2021-09-27 13:52:58.500,33.6115,-117.9235,0.1,248.3,285.0,CHIRON,,,37.0,0.0,28.0,7.0,,0.0,A,6047,3179
114,1072211352,2021-09-27 13:52:58.500,33.61131,-117.92655,0.0,360.0,45.0,SHAMBHALA,IMO0000000,WDG7537,37.0,,30.0,6.0,,,B,6013,3181
115,368107390,2021-09-27 13:52:58.500,33.8470786,-118.3975579,0.0,254.6,511.0,TANGLER,IMO0000000,WDK9868,37.0,,24.0,6.0,,,B,770,556
116,368168980,2021-09-27 13:52:58.500,33.61298,-117.92435066889632,0.0,288.4,511.0,AQUATA,IMO0000000,WDL8383,37.0,,22.0,7.0,,,B,6038,3162
117,338146692,2021-09-27 13:52:58.500,33.75075926666667,-118.11166926666668,0.0,131.4,511.0,DREAMER,,,37.0,,12.0,,,,B,3952,1628
118,338131199,2021-09-27 13:52:58.500,33.76215986754967,-118.19437,0.0,0.0,511.0,R/V CHALLENGER,,WDE7334,90.0,15.0,33.0,4.0,0.0,90.0,A,3032,1502
119,636018276,2021-09-27 13:52:58.500,33.59636946127946,-118.03914215488216,0.0,231.0,141.0,MSC GAYANE,IMO9770763,D5OZ5,74.0,1.0,314.0,48.0,14.4,74.0,A,4760,3347
120,338426907,2021-09-27 13:52:58.500,33.621840733333336,-117.89379,0.0,345.8,511.0,SHOGUN TENDER,IMO0000000,,37.0,,7.0,4.0,,,B,6378,3064
121,367468890,2021-09-27 13:52:58.500,33.47469,-118.0863,15.1,57.6,511.0,MONKEY BIZ,,WDF5938,37.0,,19.0,5.0,,,B,4235,4702
122,367492920,2021-09-27 13:52:58.500,33.7280336036036,-118.2740054054054,0.0,182.8,511.0,KENNETH CARL,IMO8978710,WDF8246,90.0,0.0,33.0,7.0,2.7,79.0,A,2145,1881
123,367396790,2021-09-27 13:52:58.500,33.72908,-118.25806532110091,0.1,89.5,157.0,Z-FIVE,IMO9194177,WDE7721,31.0,0.0,28.0,9.0,3.5,52.0,A,2323,1870
124,367348670,2021-09-27 13:52:58.500,33.61065759197324,-117.92407819397994,0.0,0.0,511.0,DAUNTLESS,,WDE4094,37.0,,15.0,4.0,,,B,6041,3188
125,368084540,2021-09-27 13:52:58.500,33.75956880733945,-118.21461880733943,0.0,171.3,88.0,DELTA TERESA,,WDK7444,52.0,0.0,28.0,10.0,5.5,52.0,A,2806,1530
126,338362994,2021-09-27 13:52:58.500,33.7267793843594,-118.0618240765391,0.0,360.0,511.0,OFF SEASON,IMO0000000,,37.0,,17.0,5.0,,,B,4507,1895
127,310567000,2021-09-27 13:52:58.500,33.74593,-118.27517,0.0,296.5,27.0,RUBY PRINCESS,IMO9378462,ZCDY2,60.0,5.0,288.0,36.0,8.5,60.0,A,2132,1682
128,338418221,2021-09-27 13:52:58.500,33.845536466666665,-118.39603,0.0,220.7,511.0,,IMO0000000,,39.0,,0.0,0.0,,,B,787,573
129,414239000,2021-09-27 13:52:58.500,33.69922,-118.15112,0.0,269.2,169.0,ZHONG GU JI LIN,IMO9232113,BYND,70.0,1.0,283.0,33.0,11.7,70.0,A,3513,2202
130,367461940,2021-09-27 13:52:58.500,33.73346298013245,-118.0893759602649,0.0,141.0,511.0,DB LOS ANGELES,,WDF5328,90.0,3.0,45.0,15.0,,90.0,A,4201,1821
131,339736000,2021-09-27 13:52:58.500,33.608358,-117.90963569230767,6.4,89.7,88.0,DESPERADO,IMO0000000,6YTQ4,37.0,,34.0,6.0,,,B,6201,3214
