,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
118,374815000,2021-04-23 01:57:51,33.637829933333336,-118.12447026666666,0.0,106.5,282.0,ONE IBIS,IMO9741384,3EYE,70.0,1.0,364.0,51.0,15.0,70.0,A,3240,2017
119,366652000,2021-04-23 01:57:51,33.74004993311036,-118.18647013377924,0.0,189.5,511.0,HERMOSA,,WCY7546,60.0,5.0,19.0,4.0,,69.0,A,2550,879
120,477430300,2021-04-23 01:57:51,33.7061897,-118.1562995,0.1,141.7,243.0,NEW ODYSSEY,IMO9708497,VRQA3,80.0,1.0,333.0,,,80.0,A,2886,1256
121,368165770,2021-04-23 01:57:51,33.723486333333334,-118.28057,0.0,222.0,511.0,V.A.CABRILLO,,WDL8032,31.0,0.0,8.0,4.0,0.0,31.0,A,1503,1063
122,367303000,2021-04-23 01:57:51,33.73427181818182,-118.24878709090908,0.5,250.9,248.0,DELAWARE,IMO9810525,WDJ3161,52.0,0.0,32.0,12.0,0.0,52.0,A,1856,943
123,366978720,2021-04-23 01:57:51,33.76427045454545,-118.26011,0.0,346.9,1.0,MILLENNIUM FALCON,IMO9219575,WCZ8082,31.0,0.0,32.0,11.0,4.9,31.0,A,1730,609
124,366755010,2021-04-23 01:57:51,33.75680227272728,-118.21796,0.0,279.8,68.0,MASTER,IMO9188532,WCY6528,31.0,0.0,32.0,10.0,6.8,52.0,A,2200,692
125,367401030,2021-04-23 01:57:51,33.740126466666666,-118.2781,0.0,253.5,9.0,DELTA BILLIE,IMO9562207,WDE8059,31.0,0.0,30.0,12.0,,31.0,A,1530,878
126,338087117,2021-04-23 01:57:51,33.74712,-118.21566973244148,0.2,287.9,107.0,ALTAIR,,,60.0,,10.0,3.0,,,B,2225,800
127,367766860,2021-04-23 01:57:51,33.72178454545455,-118.22012045454548,7.4,70.9,511.0,SEANA C,,WDJ3319,31.0,0.0,21.0,7.0,,32.0,A,2175,1082
128,366988970,2021-04-23 01:57:51,33.76708626666667,-118.22047,0.0,84.1,298.0,LARCONA,,WDC2171,31.0,0.0,21.0,7.0,,31.0,A,2172,578
129,367693690,2021-04-23 01:57:51,33.72133631067961,-118.22389582524272,0.4,229.9,233.0,KELLY C,IMO7035327,WDI3956,31.0,0.0,26.0,8.0,3.6,32.0,A,2133,1087
130,368090380,2021-04-23 01:57:51,33.751731291304345,-118.10939,0.0,292.4,511.0,MARLIN MAGIC,IMO0000000,WDK8051,37.0,,0.0,0.0,,,B,3408,749
131,367516440,2021-04-23 01:57:51,33.72003052980133,-118.27999973509934,0.0,0.0,511.0,FULL CIRCLE,,WDG2518,37.0,,15.0,,,,B,1509,1102
