,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
192,255805859,2021-05-05 01:57:51.500,33.74362,-118.195521986532,0.0,258.3,90.0,MSC ANTONELLA,IMO9702273,CQZF,70.0,5.0,299.0,,,71.0,A,2449,841
193,338351509,2021-05-05 01:57:51.500,33.72104,-118.2803,0.0,326.3,511.0,AMALTHEA,IMO0000000,,37.0,,14.0,5.0,,,B,1506,1093
194,338092107,2021-05-05 01:57:51.500,33.72581792222222,-118.0764,0.0,138.7,511.0,HAMMER,IMO0000000,WDC9051,37.0,,13.0,5.0,,,B,3775,1039
195,366904210,2021-05-05 01:57:51.500,33.73105,-118.26099,0.0,317.2,163.0,ANN T CHERAMIE,IMO8983040,WDB4957,31.0,5.0,33.0,10.0,,52.0,A,1721,981
196,367711690,2021-05-05 01:57:51.500,33.72198,-118.28294371237456,0.0,307.8,511.0,FLORETTA G,,WDI5745,37.0,,,,,,B,1476,1082
197,367599960,2021-05-05 01:57:51.500,33.72067372093024,-118.27816744186048,0.0,192.9,511.0,THE REAGAN YEARS,,WDH2666,37.0,,14.0,4.0,,,B,1529,1097
198,255806338,2021-05-05 01:57:51.500,33.75278361842105,-118.27433,0.0,270.9,328.0,MSC AURIGA,IMO9857183,CQEB7,71.0,5.0,366.0,51.0,12.9,71.0,A,1572,739
199,338202329,2021-05-05 01:57:51.500,33.72084,-118.06149,0.0,353.0,511.0,O SCHMIT,,,37.0,,13.0,,,,B,3941,1095
200,367486370,2021-05-05 01:57:51.500,33.74419,-118.22473,0.0,325.4,192.0,NRC QUEST,IMO9271195,WDF7619,90.0,5.0,48.0,10.0,3.0,70.0,A,2124,835
201,370188000,2021-05-05 01:57:51.500,33.697550331125825,-118.12155,0.0,332.7,257.0,COSCO AFRICA,IMO9345439,3ERX3,70.0,1.0,349.0,45.0,14.5,71.0,A,3273,1354
202,368161920,2021-05-05 01:57:51.500,33.7606,-118.18537046096978,0.0,360.0,511.0,CASTOR SOLOSAILOR,IMO0000000,WDL7625,37.0,,0.0,0.0,,,B,2562,652
203,351075000,2021-05-05 01:57:51.500,33.6777688,-118.12168646666666,0.0,10.3,275.0,PICHINCHA,IMO9422407,3EYV7,80.0,1.0,244.0,42.0,14.9,80.0,A,3271,1574
204,441343000,2021-05-05 01:57:51.500,33.766517340067345,-118.27334612794613,0.0,131.0,82.0,HYUNDAI BANGKOK,IMO9323510,D7HB,70.0,5.0,303.0,40.0,13.5,70.0,A,1583,586
205,367606290,2021-05-05 01:57:51.500,33.77394989769821,-118.2462701023018,0.0,360.0,511.0,SWEET DREAMS,IMO0000000,WDH3297,36.0,,13.0,4.0,,,B,1884,504
206,367414180,2021-05-05 01:57:51.500,33.71306,-118.05639007175472,0.0,224.1,511.0,VALKYRIE,,WDE9156,37.0,,,,,,B,3998,1181
207,338208221,2021-05-05 01:57:51.500,33.72268,-118.28092,0.0,120.0,511.0,BREATHE,,,60.0,,,,,,B,1499,1074
208,338127501,2021-05-05 01:57:51.500,33.7518,-118.11153003024664,0.0,46.3,511.0,SERENITY,,,37.0,,11.0,,,,B,3384,750
209,368076520,2021-05-05 01:57:51.500,33.724489976733366,-118.28244998836668,0.0,111.5,511.0,CABRILLO,IMO0000000,,37.0,,12.0,4.0,,,B,1482,1054
210,338035036,2021-05-05 01:57:51.500,33.71695,-118.06301,0.0,0.0,511.0,BOUNTY,,,37.0,,10.0,3.0,,,B,3924,1138
211,338229302,2021-05-05 01:57:51.500,33.75329,-118.11116,0.0,257.9,511.0,NAUTICAL SMILE,,,37.0,,,,,,B,3388,734
212,367153070,2021-05-05 01:57:51.500,33.76746,-118.21761,0.0,288.7,288.0,MIKIONA,IMO9415583,WDD5057,31.0,5.0,39.0,10.0,4.9,31.0,A,2203,576
213,354277000,2021-05-05 01:57:51.500,33.75008,-118.18684,0.0,242.6,180.0,CARNIVAL MIRACLE,IMO9237357,H3VS,60.0,5.0,292.0,38.0,7.8,60.0,A,2546,769
214,338321715,2021-05-05 01:57:51.500,33.726989979084365,-118.07580995816872,0.0,360.0,511.0,PACKAGE DEAL,IMO0000000,,37.0,,10.0,4.0,,,B,3782,1026
215,338328095,2021-05-05 01:57:51.500,33.72577,-118.05643,0.0,360.0,74.0,STOKED ON FISHING,IMO0000000,1251243,30.0,,11.0,4.0,,,B,3998,1040
216,338396669,2021-05-05 01:57:51.500,33.71955,-118.28155971962616,0.0,287.0,511.0,ALTHEA,IMO0000000,,37.0,,10.0,4.0,,,B,1492,1109
217,338229164,2021-05-05 01:57:51.500,33.71876,-118.27614,0.0,321.1,511.0,LINDSEY,,,37.0,,,,,,B,1552,1118
218,338122738,2021-05-05 01:57:51.500,33.72397004489796,-118.28373,0.0,328.6,511.0,FREE SPIRIT,,,37.0,,12.0,,,,B,1467,1060
219,338393343,2021-05-05 01:57:51.500,33.72453965364946,-118.28171,0.0,360.0,511.0,CENT' ANNI',IMO0000000,,37.0,,11.0,6.0,,,B,1490,1054
220,367724740,2021-05-05 01:57:51.500,33.76241963251399,-118.19491,0.0,136.7,511.0,LA ESPADA,IMO8793328,WDI7035,60.0,15.0,,,,6.0,A,2456,632
221,367314820,2021-05-05 01:57:51.500,33.71777,-118.2791,0.0,55.3,511.0,SUNDANCE,,WDD9682,37.0,,18.0,5.0,,,B,1519,1129
