,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
335,338364031,2021-09-03 13:52:58.500,33.620242857142856,-117.9284557142857,0.0,230.9,511.0,TOPAZ,IMO0000000,,37.0,,20.0,6.0,,,B,5993,3081
336,477100300,2021-09-03 13:52:58.500,33.73672065108514,-118.19179,0.0,83.6,91.0,COSCO HIMALAYAS,IMO9757840,VRQX8,,5.0,,,,71.0,A,3061,1784
337,338398811,2021-09-03 13:52:58.500,33.61020565,-117.89532,0.0,360.0,511.0,ECORE,IMO0000000,ENCORE,37.0,,11.0,6.0,,,B,6362,3193
338,338304692,2021-09-03 13:52:58.500,33.84806,-118.39813443333333,0.0,139.2,511.0,SECOND WIND,IMO0000000,,36.0,,10.0,3.0,,,B,764,545
339,369725000,2021-09-03 13:52:58.500,33.73347799331104,-118.27655899665552,0.0,360.0,511.0,IRVING JOHNSON,,WDB3153,90.0,5.0,22.0,6.0,,36.0,A,2118,1821
340,303200000,2021-09-03 13:52:58.500,33.77156,-118.211348175,0.0,181.7,511.0,TAURUS,IMO7819498,WDB6361,31.0,5.0,22.0,7.0,,99.0,A,2844,1397
341,367309970,2021-09-03 13:52:58.500,33.61039,-117.89528,0.0,56.6,511.0,AGUA MAR,,WDD9333,37.0,,10.0,4.0,,,B,6362,3191
342,366745470,2021-09-03 13:52:58.500,33.75838,-118.18387090301005,0.0,360.0,511.0,RESCUE BOAT 128,IMO0000000,,37.0,,8.0,4.0,,,B,3150,1543
343,338241559,2021-09-03 13:52:58.500,33.60599695555556,-117.9048,0.0,104.0,511.0,HAPPY DAYS,,,37.0,,,,,,B,6256,3240
344,338146692,2021-09-03 13:52:58.500,33.75073,-118.11167,0.0,214.0,511.0,DREAMER,,,37.0,,12.0,,,,B,3953,1629
345,368168980,2021-09-03 13:52:58.500,33.612971046511625,-117.92437930232558,0.0,226.2,511.0,AQUATA,IMO0000000,WDL8383,37.0,,22.0,7.0,,,B,6038,3162
346,368048380,2021-09-03 13:52:58.500,33.75134,-118.11021,0.0,218.4,511.0,TAVISH B.,IMO0000000,WDK3754,37.0,,12.0,4.0,,,B,3970,1622
347,338324182,2021-09-03 13:52:58.500,33.76693928452579,-118.25141,0.0,360.0,511.0,PURITAN,IMO0000000,WDL8229,37.0,,18.0,6.0,,,B,2398,1448
348,338225409,2021-09-03 13:52:58.500,33.757321556291394,-118.1872815562914,0.1,135.0,511.0,SWEET FREEDOM,,,37.0,,,,,,B,3112,1555
349,368104220,2021-09-03 13:52:58.500,33.72104,-118.27818506622518,0.0,360.0,511.0,SECOND VERSE,IMO0000000,WDK9494,36.0,,16.0,5.0,,,B,2100,1959
350,338424255,2021-09-03 13:52:58.500,33.6100319,-117.8949981,0.0,219.0,511.0,ROAM,IMO0000000,WDJ2137,37.0,,15.0,5.0,,,B,6365,3195
351,368153440,2021-09-03 13:52:58.500,33.611188,-117.927912,0.0,31.3,511.0,SISTER HOOK,IMO0000000,WDL6719,37.0,,22.0,7.0,,,B,5999,3182
352,367467120,2021-09-03 13:52:58.500,33.84183,-118.39216700996676,0.0,235.0,511.0,AVA FOSS,,WDF5779,60.0,5.0,18.0,5.0,,60.0,A,831,614
353,367593450,2021-09-03 13:52:58.500,33.70649,-118.11196701639344,0.2,27.6,511.0,SEA QUEEN IIA,IMO8970304,WDH2007,30.0,,25.0,7.0,,,B,3950,2121
354,367303760,2021-09-03 13:52:58.500,33.61188676666667,-117.92728323333333,0.0,359.8,219.0,WHATEVER 4,,WDD8866,37.0,5.0,16.0,5.0,,37.0,A,6006,3174
