,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
159,338300574,2021-08-22 01:50:25.500,33.60850130177515,-117.91335124260355,5.7,272.8,511.0,PACIFIC REWARD,IMO0000000,,37.0,,16.0,6.0,,,B,5579,2506
160,368155570,2021-08-22 01:50:25.500,33.5609125,-117.93132053571428,6.8,249.0,511.0,PARLAY,IMO0000000,WDL6941,37.0,,11.0,4.0,,,B,5379,3036
161,369003000,2021-08-22 01:50:25.500,33.748939799999995,-118.1150698,0.3,360.0,511.0,PLAN B,IMO0000000,WDJ9415,37.0,,23.0,6.0,,,B,3334,943
162,368149710,2021-08-22 01:50:25.500,33.61551993333333,-117.90134,0.0,360.0,511.0,SECOND WIND,IMO0000000,WDL6331,37.0,,15.0,5.0,,,B,5713,2428
163,338087117,2021-08-22 01:50:25.500,33.74714993333333,-118.21564006666664,0.0,106.0,511.0,ALTAIR,,,60.0,,10.0,3.0,,,B,2214,963
164,338226227,2021-08-22 01:50:25.500,33.726570050083474,-118.07446001669447,0.0,342.3,511.0,FIGHTING IRISH,,,37.0,,,,,,B,3786,1192
165,538007681,2021-08-22 01:50:25.500,33.6652275,-118.2612825,11.2,231.0,230.0,SPYROS V,IMO9453365,V7DG7,71.0,0.0,262.0,33.0,9.6,71.0,A,1706,1875
166,367163340,2021-08-22 01:50:25.500,33.6100799,-117.90877,0.0,181.7,511.0,MEHETABEL,,WDD5767,37.0,,22.0,5.0,,,B,5630,2488
167,257497000,2021-08-22 01:50:25.500,33.74959,-118.20883016129034,0.0,239.9,57.0,TAMPA,IMO8204951,LMWO3,70.0,5.0,262.0,32.0,11.7,70.0,A,2290,935
168,367303760,2021-08-22 01:50:25.500,33.61186049833887,-117.92729033222592,0.0,179.6,219.0,WHATEVER 4,,WDD8866,37.0,5.0,16.0,5.0,,37.0,A,5424,2469
169,368136950,2021-08-22 01:50:25.500,33.77315,-118.2174,0.0,292.2,246.0,HERCULES,,WDE8347,52.0,0.0,26.0,11.0,5.1,52.0,A,2195,673
170,374527000,2021-08-22 01:50:25.500,33.50771465346534,-118.18289801980198,9.9,159.7,160.0,CARNIVAL PANORAMA,IMO9802384,3FJB3,60.0,0.0,324.0,44.0,8.6,60.0,A,2579,3628
171,366998830,2021-08-22 01:50:25.500,33.73184558558559,-118.27326405405404,6.4,333.8,511.0,ROYAL MELBOURNE,,WDC2865,31.0,12.0,23.0,7.0,,52.0,A,1573,1133
172,338228367,2021-08-22 01:50:25.500,33.71795,-118.27781986577182,0.1,254.2,511.0,MY REVENGE,IMO0000000,,37.0,,19.0,7.0,,,B,1522,1288
173,367348670,2021-08-22 01:50:25.500,33.6106598,-117.9241092,0.0,149.0,511.0,DAUNTLESS,,WDE4094,37.0,,15.0,4.0,,,B,5459,2482
174,244830547,2021-08-22 01:50:25.500,33.74725,-118.2753,0.0,31.1,121.0,KONINGSDAM,IMO9692557,PBGJ,60.0,5.0,297.0,,,60.0,A,1550,961
175,215002000,2021-08-22 01:50:25.500,33.66022,-118.13726,0.0,154.7,254.0,FILIA T,IMO9817901,9HA4910,70.0,1.0,172.0,28.0,9.4,70.0,A,3087,1930
176,366760650,2021-08-22 01:50:25.500,33.74027,-118.27809,0.0,267.2,8.0,LEADER,IMO9188568,WCY8495,31.0,0.0,31.0,10.0,4.3,52.0,A,1519,1039
177,338400762,2021-08-22 01:50:25.500,33.619853133333336,-117.89408,0.0,274.1,511.0,WILD HARE,IMO0000000,XXXXXXX,37.0,,12.0,4.0,,,B,5794,2380
178,338229164,2021-08-22 01:50:25.500,33.7187697,-118.27614,0.1,306.4,511.0,LINDSEY,,,37.0,,,,,,B,1541,1279
179,338328735,2021-08-22 01:50:25.500,33.749820301003346,-118.11323969899668,0.0,360.0,511.0,PAIR A DOCS,IMO0000000,,37.0,,14.0,4.0,,,B,3354,933
180,368153440,2021-08-22 01:50:25.500,33.6112,-117.9279,0.0,129.9,511.0,SISTER HOOK,IMO0000000,WDL6719,37.0,,22.0,7.0,,,B,5417,2476
181,367655460,2021-08-22 01:50:25.500,33.72415490909091,-118.28048136363635,0.2,360.0,511.0,NATIVE SUN,,WDH8179,60.0,0.0,22.0,7.0,,60.0,A,1492,1219
182,338992629,2021-08-22 01:50:25.500,33.72504,-118.26923272727272,0.0,25.0,343.0,CGC_FORREST REDNOUR,,,55.0,15.0,46.0,7.0,3.0,55.0,A,1618,1209
183,338322293,2021-08-22 01:50:25.500,33.72716,-118.07530480928688,0.0,360.0,511.0,SEAS THE DAY,IMO0000000,,37.0,,12.0,4.0,,,B,3776,1185
184,403580000,2021-08-22 01:50:25.500,33.64748067340067,-118.14263067340067,0.2,175.0,273.0,NCC HIJAZ,IMO9299886,HZAH,80.0,1.0,183.0,32.0,12.2,89.0,A,3027,2072
185,367380940,2021-08-22 01:50:25.500,33.6116995049505,-117.92813683168316,0.0,204.4,511.0,THE SMALL CREW,,WDH3042,37.0,0.0,18.0,5.0,,37.0,A,5415,2470
186,338159837,2021-08-22 01:50:25.500,33.7241352,-118.28215,0.0,8.8,247.0,PACIFIC SUNSET,IMO0000000,,37.0,,10.0,4.0,,,B,1474,1219
187,367672140,2021-08-22 01:50:25.500,33.72353,-118.28044,0.0,18.4,511.0,MAURETANIA,,WDH9845,60.0,15.0,23.0,5.0,,60.0,A,1493,1226
188,338422171,2021-08-22 01:50:25.500,33.608854775374375,-117.89257,0.0,360.0,511.0,SUENOS,IMO0000000,,37.0,,12.0,4.0,,,B,5811,2502
189,215187000,2021-08-22 01:50:25.500,33.62666838926174,-118.07633281879194,0.1,28.0,291.0,CMA CGM TARPON,IMO9331012,9HA5004,71.0,1.0,294.0,32.0,11.0,71.0,A,3765,2304
190,367766470,2021-08-22 01:50:25.500,33.71935,-118.27845040268456,0.1,246.6,511.0,PARADISE.CALM,,WDJ3280,37.0,,,,,,B,1515,1272
191,338122322,2021-08-22 01:50:25.500,33.74782411764706,-118.11610352941176,5.0,347.9,511.0,JANICE R,,,37.0,,11.0,4.0,,,B,3322,955
192,338146692,2021-08-22 01:50:25.500,33.75075963333333,-118.11168,0.0,221.0,511.0,DREAMER,,,37.0,,12.0,,,,B,3371,922
193,338223624,2021-08-22 01:50:25.500,33.61511,-117.90418956666666,0.0,140.6,511.0,REEL ENERGY,IMO0000000,,37.0,,14.0,6.0,,,B,5681,2432
194,219031000,2021-08-22 01:50:25.500,33.73132717607974,-118.25056943521594,0.0,292.6,70.0,MAERSK ESSEX,IMO9458092,OXSQ2,71.0,5.0,366.0,48.0,14.7,71.0,A,1825,1139
